""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"
"X95586_at"	"2.78746047451842"	"2.7664128471124"	"2.82672252016899"	"2.75511226639507"	"3.17695898058691"	"2.78390357927274"	"2.89486965674525"	"2.82282164530310"	"2.78532983501077"	"2.81624129999178"	"2.59217675739587"	"2.6159500516564"	"2.75511226639507"	"2.76417613239033"	"3.04688519083771"	"2.94101424370557"	"2.32428245529769"	"2.91698004732038"	"2.97863694838447"	"2.88930170250631"	"2.86864443839483"	"2.94101424370557"	"2.76566855475901"	"2.83314711191279"	"3.00302947055362"	"2.83122969386706"	"2.84198480459011"	"2.88309335857569"	"2.6954816764902"	"2.79588001734408"	"2.82542611776782"	"3.00902574208691"	"2.99519629159718"	"2.8561244442423"
"X95735_at"	"2.25042000230889"	"2.02118929906994"	"2"	"2.60097289568675"	"2.90579588036787"	"2"	"2.40140054078154"	"2"	"2"	"2"	"2"	"2"	"2.70671778233676"	"2.62013605497376"	"3.28578227377939"	"2.59659709562646"	"3.38934331125208"	"2.94349451590610"	"2.20951501454263"	"2.57170883180869"	"3.30254737248749"	"3.58771096501891"	"3.36828688490213"	"3.76447502743441"	"3.64374868545953"	"3.35926616460675"	"3.45803319249651"	"3.32674537956532"	"3.50324577146511"	"3.34123662323869"	"2.73479982958885"	"3.77444396892496"	"3.62055244472944"	"3.85327222402068"
"X96381_rna1_at"	"2.28555730900777"	"2.26481782300954"	"2.13353890837022"	"2.54777470538782"	"2.42975228000241"	"2.27415784926368"	"2"	"2"	"2.71683772329952"	"2"	"2"	"2.20139712432045"	"2"	"2.57749179983723"	"2.22010808804006"	"2.00432137378264"	"2.26717172840301"	"2.53019969820308"	"2.51719589794997"	"2.23552844690755"	"2.25042000230889"	"2.60097289568675"	"2.14612803567824"	"2.44090908206522"	"2.58092497567562"	"2.08278537031645"	"2.64542226934909"	"2.14921911265538"	"2.58319877396862"	"2.34635297445064"	"2"	"2.96236933567002"	"2"	"2.2148438480477"
"X96401_at"	"2.47856649559384"	"2.75204844781944"	"2.71349054309394"	"2.41497334797082"	"2.65991620006985"	"2.87040390527903"	"2"	"2.70671778233676"	"2.61909333062674"	"2"	"2.42813479402879"	"2.3654879848909"	"2.50785587169583"	"2.47567118832443"	"2.72345567203519"	"2.6414741105041"	"2.58206336291171"	"2.48995847942483"	"2.79795964373720"	"3.00817418400643"	"2.40993312333129"	"2.67024585307412"	"2.82542611776782"	"2.53019969820308"	"2.51587384371168"	"2"	"2.19589965240923"	"2"	"2.67577834167409"	"2.59879050676312"	"2"	"2"	"2.48995847942483"	"2.77815125038364"
"X96484_at"	"2.98900461569854"	"2.77670118398841"	"3.05269394192497"	"2.90633504180509"	"3.10924096858820"	"3.08707120590654"	"2.83758843823551"	"2.83250891270624"	"2.94250410616808"	"2.92116605063774"	"2.84571801796666"	"2.78887511577542"	"3.04375512696868"	"3.01661554755718"	"3.1476763242411"	"3.02938377768521"	"2.89376176205794"	"3.02366391819779"	"3.09725730969342"	"2.98227123303957"	"3.18127177155946"	"3.14581771449183"	"3.03822263836872"	"3.05880548667591"	"3.07954300740291"	"2.81291335664286"	"3.06295783408451"	"2.94743372188705"	"3.05576046468773"	"3.05153839051533"	"2.64836001098093"	"3.1846914308176"	"3.28802553538836"	"3.06781451116184"
"X96584_at"	"2"	"2.07918124604762"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.01703333929878"	"2.35602585719312"	"2.07918124604762"	"2.00860017176192"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
"X96586_at"	"2.44247976906445"	"2.71180722904119"	"2.48572142648158"	"2.31175386105575"	"2.88817949391833"	"2.51851393987789"	"2.59328606702046"	"2.36735592102602"	"2.43296929087441"	"2.63447727016073"	"2.37657695705651"	"2.29885307640971"	"2.48144262850230"	"2.77887447200274"	"2.90741136077459"	"2.78958071216443"	"2.7160033436348"	"2.46538285144842"	"2.7664128471124"	"2.30102999566398"	"2.61278385671974"	"2.98989456371877"	"2.62940959910272"	"2.66370092538965"	"2.76417613239033"	"2.53781909507327"	"2.51454775266029"	"2.45788189673399"	"2.66745295288995"	"2.60314437262018"	"2.41497334797082"	"3.03422726077055"	"3.13033376849501"	"2.77451696572855"
"X96698_at"	"2.47129171105894"	"2.39269695325967"	"2.47712125471966"	"2.86272752831797"	"2.32221929473392"	"2.54406804435028"	"2.32428245529769"	"2.36172783601759"	"2"	"2"	"2.5705429398819"	"2"	"2.11058971029925"	"2.78887511577542"	"2.29003461136252"	"2.75587485567249"	"2"	"2.29885307640971"	"2.53402610605613"	"2.26717172840301"	"2.02530586526477"	"2.48995847942483"	"2.13353890837022"	"2.19312459835446"	"2.14921911265538"	"2.20139712432045"	"2.55750720190566"	"2.06818586174616"	"2.68752896121463"	"2"	"2"	"2.34635297445064"	"2.72015930340596"	"2.11058971029925"
"X96719_at"	"2.03342375548695"	"3.21085336531489"	"2.8998205024271"	"2.1846914308176"	"2.7701152947871"	"2"	"2.10720996964787"	"2.51982799377572"	"2"	"3.16196661636407"	"2.6414741105041"	"3.13640344813399"	"3.32592595577147"	"2.73399928653839"	"3.15320490008428"	"3.25090769970086"	"2.91539983521227"	"2"	"2"	"2"	"2.51982799377572"	"2"	"2.78031731214015"	"3.09551804232315"	"2"	"2"	"2"	"2"	"2.76042248342321"	"2.90254677931399"	"2.9903388547876"	"2.85733249643127"	"2"	"3.03302144468291"
"X96752_at"	"2.11394335230684"	"2.58771096501891"	"2.48572142648158"	"2.67577834167409"	"2.97726621242729"	"2.44715803134222"	"2.50514997831991"	"2.06818586174616"	"2"	"2.36735592102602"	"2.02118929906994"	"2.26007138798507"	"2"	"2"	"3.07990446766672"	"2.50242711998443"	"2.02530586526477"	"2.47275644931721"	"2.24797326636181"	"2.41664050733828"	"2.08635983067475"	"2"	"2.29885307640971"	"2.12710479836481"	"2.65030752313194"	"2.24551266781415"	"2.07918124604762"	"2.13672056715641"	"2.33445375115093"	"2.30102999566398"	"2.48000694295715"	"2.59659709562646"	"2.69284691927723"	"2.12710479836481"
"X96849_at"	"2.53781909507327"	"2.41329976408125"	"2"	"2.17897694729317"	"2.42975228000241"	"2.80753502806885"	"2.25042000230889"	"2"	"2"	"2"	"2"	"2"	"2"	"2.33041377334919"	"2.11058971029925"	"2"	"2.46538285144842"	"2"	"2"	"2.24797326636181"	"2.52244423350632"	"2.7160033436348"	"2"	"2"	"2"	"2"	"2.44404479591808"	"2"	"2.54157924394658"	"2"	"2"	"2.5910646070265"	"2.87390159786446"	"2.58994960132571"
"X96924_rna1_at"	"3.22634208716363"	"2.82542611776782"	"2.78604121024255"	"2.85853719756964"	"2.81424759573192"	"3.16554107672237"	"2.81557774832427"	"2.6159500516564"	"3.06408343596360"	"2.85125834871908"	"2.80685802951882"	"3.07700432679335"	"2.97497199429807"	"3.25887662937213"	"2.98091193777684"	"3.34044411484012"	"2.65513843481138"	"2.91539983521227"	"3.12678057701201"	"2.96614173273903"	"2.4345689040342"	"3.36021461329535"	"2.73957234445009"	"2.24797326636181"	"3.29446622616159"	"3.24625231229932"	"2.87909587950007"	"3.24353410183206"	"3.55339751012388"	"2.87852179550121"	"2.82930377283102"	"3.21563756343506"	"3.23451728351269"	"2.83569057149243"
"X96969_at"	"2.66370092538965"	"2.95424250943932"	"2.41329976408125"	"2.7664128471124"	"2.79379038469082"	"2.93145787068901"	"2.17897694729317"	"2.62634036737504"	"2.46239799789896"	"2.37106786227174"	"2.46834733041216"	"2.45788189673399"	"2.66838591669"	"2.77959649125782"	"2.46686762035411"	"2.72263392253381"	"2.32633586092875"	"2.69810054562339"	"2.45484486000851"	"2.58092497567562"	"2.45939248775923"	"2.9237619608287"	"2.68124123737559"	"2.73957234445009"	"2.68752896121463"	"2.70156798505593"	"2.97266559226611"	"2.71683772329952"	"2.86981820797933"	"2.89762709129044"	"2.39269695325967"	"2.89042101880091"	"3.07918124604762"	"2.77085201164214"
"X97065_at"	"2"	"2"	"2"	"2.13353890837022"	"2.3541084391474"	"2"	"2.38381536598043"	"2"	"2.07918124604762"	"2"	"2.16136800223497"	"2"	"2"	"2"	"2.44247976906445"	"2.31386722036915"	"2"	"2"	"2.4345689040342"	"2"	"2"	"2"	"2.59549622182557"	"2.16136800223497"	"2.95904139232109"	"2"	"2.33445375115093"	"2.34635297445064"	"2"	"2"	"2"	"2"	"2"	"2.25527250510331"
"X97074_at"	"2.95424250943932"	"3.06370855939142"	"3.26434550705009"	"2.96567197122011"	"3.2678754193189"	"2.98407703390283"	"3.01072386539177"	"3.09516935143176"	"3.08206693428511"	"3.06520612805431"	"3.01619735351244"	"2.57634135020579"	"2.89320675305985"	"3.06707085604537"	"3.31407799177921"	"3.19645254170339"	"3.00518051250378"	"3.12221587827283"	"2.96094619573383"	"3.05153839051533"	"3.32776748990273"	"2.94001815500766"	"2.81624129999178"	"2.85853719756964"	"3.44466923093852"	"2.97634997900327"	"3.13830269816628"	"3.27091163941048"	"3.07918124604762"	"3.31931430409051"	"3.08600370561838"	"3.51587384371168"	"3.23704079137919"	"3.22089224921952"
"X97160_rna1_at"	"2.68304703823885"	"2.90308998699194"	"2.69810054562339"	"2.37839790094814"	"2.61066016308988"	"2.90417436828416"	"2.52244423350632"	"2.45178643552429"	"2.51454775266029"	"2.59879050676312"	"2.44247976906445"	"2.33845649360460"	"2.50920252233110"	"2.49136169383427"	"2.78247262416629"	"2.52633927738984"	"2.60638136511061"	"2.52113808370404"	"2.51454775266029"	"2.68124123737559"	"2.68484536164441"	"2.8394780473742"	"2.81756536955978"	"3.00774777800074"	"2.65127801399814"	"2.50514997831991"	"2.71767050300226"	"2.65321251377534"	"2.75587485567249"	"2.74585519517373"	"2.21218760440396"	"2.9804578922761"	"3.02857125269254"	"2.72591163229505"
"X97198_at"	"2.93247376467715"	"2.80277372529198"	"2.91645394854993"	"2.61172330800734"	"2.64542226934909"	"3.09864372581706"	"2.36921585741014"	"2.58994960132571"	"2.54157924394658"	"2.58658730467176"	"2.38201704257487"	"2.4983105537896"	"2.65127801399814"	"2.75204844781944"	"2.6159500516564"	"2.64542226934909"	"2.58883172559421"	"2.68033551341456"	"2.98677173426624"	"2.67851837904011"	"2.36921585741014"	"2.90794852161227"	"2.80277372529198"	"2.80955971463527"	"2.6159500516564"	"2.34635297445064"	"2.90471554527868"	"2.64246452024212"	"2.8555191556678"	"2.62736585659273"	"2"	"2.96189547366785"	"3.02284061087653"	"2.72263392253381"
"X97302_at"	"2.89431606268444"	"2.93399316383124"	"2.78958071216443"	"2.7419390777292"	"2.70243053644553"	"2.96567197122011"	"2.52891670027765"	"2.63346845557959"	"2.41497334797082"	"2.59439255037543"	"2.60638136511061"	"2.51054501020661"	"2.67117284271508"	"2.66838591669"	"2.63447727016073"	"2.73078227566639"	"2.67394199863409"	"2.63748972951251"	"2.93951925261862"	"2.58658730467176"	"2.71516735784846"	"2.86569605991607"	"2.95856388322197"	"2.77959649125782"	"2.69897000433602"	"2.64542226934909"	"2.98677173426624"	"2.79657433321043"	"2.80071707828239"	"2.8234742291703"	"2.65705585285710"	"2.92116605063774"	"3.12057393120585"	"2.87909587950007"
"X97324_at"	"3.04610478724604"	"2.12385164096709"	"2.35793484700045"	"2"	"2.13672056715641"	"2"	"2.27646180417324"	"2.3096301674259"	"2"	"2.61278385671974"	"2.41329976408125"	"2.02118929906994"	"2.66838591669"	"2.85125834871908"	"2.39093510710338"	"2.57863920996807"	"2.79028516403324"	"2.18752072083646"	"2"	"2"	"2.34242268082221"	"3.09412159584056"	"2.53019969820308"	"3.42193281327851"	"2"	"2"	"2"	"2"	"3.23451728351269"	"2.45331834004704"	"2.53529412004277"	"2.48287358360875"	"2"	"2"
"X97544_at"	"2.85672889038288"	"2.57170883180869"	"2.5327543789925"	"2.56702636615906"	"2.80071707828239"	"2.66651798055488"	"2.43136376415899"	"2.49136169383427"	"2.34044411484012"	"2.45484486000851"	"2.38201704257487"	"2.41161970596323"	"2.72672720902657"	"2.79169064902012"	"2.50242711998443"	"2.75663610824585"	"2.73158876518674"	"2.58433122436753"	"2.63848925695464"	"2.37657695705651"	"2.00860017176192"	"3.03662889536216"	"2.67394199863409"	"2.55870857053317"	"2.43296929087441"	"2.37106786227174"	"2.57978359661681"	"2.41664050733828"	"2.72263392253381"	"2.60097289568675"	"2.72427586960079"	"2.62838893005031"	"2.91855453055027"	"2.59988307207369"
"X98001_at"	"2.43933269383026"	"2.49692964807321"	"2.47712125471966"	"2.46089784275655"	"2.70070371714502"	"2.29666519026153"	"2.24303804868629"	"2.42488163663107"	"2"	"2.4983105537896"	"2.33445375115093"	"2.35218251811136"	"2.72509452108147"	"2.77451696572855"	"2.54777470538782"	"2.84633711212981"	"2.72835378202123"	"2.48287358360875"	"2.45484486000851"	"2.23044892137827"	"2.04921802267018"	"3.10720996964787"	"2.38201704257487"	"2.5327543789925"	"2.3096301674259"	"2.35983548233989"	"2.25285303097989"	"2.43296929087441"	"2.5854607295085"	"2.63648789635337"	"2.41497334797082"	"2.58883172559421"	"2.90687353472207"	"2.38560627359831"
"X98085_at"	"3.04257551244019"	"2.91960102378411"	"3.13225968953104"	"2.95375969173323"	"3.31365634661803"	"3.07990446766672"	"2.75739602879302"	"2.88705437805096"	"3.07918124604762"	"3.14643813528577"	"2.82412583391655"	"2.96473092105363"	"3.21853550521653"	"3.24895361549571"	"3.09447112864164"	"2.959518376973"	"3.09933527768596"	"3.05499586152914"	"3.001733712809"	"2.84260923961056"	"2.81822589361396"	"3.15624619039734"	"2.92531209149965"	"3.13385812520333"	"3.19838213000829"	"3.07591176148278"	"2.82020145948564"	"2.87737134586977"	"3.11159852488039"	"2.94398887507377"	"2.98317507203781"	"3.42078061954857"	"3.0927206446841"	"3.19340290306242"
"X98172_at"	"2.17318626841227"	"2.89431606268444"	"2.51321760006794"	"2.56466606425209"	"2.68304703823885"	"2.38560627359831"	"2"	"2.37474834601010"	"2"	"2"	"2.08278537031645"	"2"	"2.53402610605613"	"2.97220283837906"	"2.47421626407626"	"2.45636603312904"	"3.03462845662532"	"2.15836249209525"	"2.27875360095283"	"2.09342168516224"	"2.01703333929878"	"3.2405492482826"	"2.59549622182557"	"2.66181268553726"	"2.44247976906445"	"2.21748394421391"	"2"	"2.28103336724773"	"2.59769518592551"	"2.40823996531185"	"2"	"2.75739602879302"	"3.22193559982801"	"2.82672252016899"
"X98248_rna1_at"	"2.71683772329952"	"2.59659709562646"	"2.74115159885179"	"2.33845649360460"	"2.77232170672292"	"2.57518784492766"	"2.51851393987789"	"2.67486114073781"	"2.72835378202123"	"2.58771096501891"	"2.68663626926229"	"2.49415459401844"	"2.57403126772772"	"2.60097289568675"	"2.87040390527903"	"2.98811284026835"	"2.42160392686983"	"2.72916478969277"	"2.51719589794997"	"2.82282164530310"	"2"	"2.53147891704226"	"2.29885307640971"	"2.64048143697042"	"2.73559889969818"	"2.58092497567562"	"2.68841982200271"	"2.68394713075151"	"2.74741180788642"	"2.28780172993023"	"2.38560627359831"	"2.65417654187796"	"2"	"2.41329976408125"
"X98260_at"	"2.80208925788173"	"2.75966784468963"	"2.94398887507377"	"2.68214507637383"	"2.69196510276736"	"2.79098847508882"	"2.58092497567562"	"2.66838591669"	"2.41497334797082"	"2.46389298898591"	"2.46389298898591"	"2.61066016308988"	"2.85973856619715"	"2.93601079571521"	"2.81157500587059"	"2.67117284271508"	"2.93348728784871"	"2.55509444857832"	"2.41830129131975"	"2.20951501454263"	"2.52762990087134"	"3.33122478102073"	"2.92531209149965"	"2.90254677931399"	"2.63346845557959"	"2.31806333496276"	"2.67117284271508"	"2.58771096501891"	"2.81822589361396"	"2.62428209583567"	"3.03941411917614"	"2.81888541459401"	"3.11494441571258"	"2.83758843823551"
"X98261_at"	"2.99738638439731"	"2.87390159786446"	"2.95182303531591"	"2.75663610824585"	"2.96236933567002"	"3.22942584792070"	"2.75204844781944"	"2.73078227566639"	"2.68484536164441"	"2.66275783168157"	"2.69019608002851"	"2.75127910398334"	"2.88252453795488"	"2.90848501887865"	"2.8561244442423"	"2.93951925261862"	"2.61489721603313"	"2.93247376467715"	"2.79239168949825"	"2.70329137811866"	"2.66745295288995"	"3.06781451116184"	"2.93449845124357"	"2.91907809237607"	"2.90525604874845"	"2.77597433112937"	"3.08314414314305"	"2.82736927305383"	"3.04257551244019"	"2.8733206018154"	"2.49136169383427"	"3.03221570329798"	"2.97451169273733"	"2.91115760873998"
"X98263_at"	"2.32221929473392"	"2.09342168516224"	"2.12710479836481"	"2"	"2.67577834167409"	"2.78103693862113"	"2.51851393987789"	"2.49692964807321"	"2.28103336724773"	"2.10380372095596"	"2.42324587393681"	"2.29225607135648"	"2.02530586526477"	"2.16136800223497"	"2.58092497567562"	"2.39445168082622"	"2"	"2.46834733041216"	"2.3541084391474"	"2.10380372095596"	"2.15836249209525"	"2.40140054078154"	"2.02530586526477"	"2.29003461136252"	"2.69108149212297"	"2.48855071650044"	"2.55022835305509"	"2.65127801399814"	"2.54157924394658"	"2"	"2.05307844348342"	"2.30102999566398"	"2.39619934709574"	"2.18184358794477"
"X98411_at"	"2.76042248342321"	"2.69108149212297"	"2.53402610605613"	"2.45788189673399"	"2.45024910831936"	"2.74973631556906"	"2.32633586092875"	"2.32014628611105"	"2.67577834167409"	"2.52762990087134"	"2.56584781867352"	"2.47856649559384"	"2.61278385671974"	"2.52374646681156"	"2.81023251799508"	"2.81157500587059"	"2.83632411570675"	"2.59217675739587"	"2.74896286125616"	"2.64738297011462"	"3.00945089579869"	"3.0111473607758"	"2.93247376467715"	"3.08919836680515"	"3.13257984765974"	"2.88309335857569"	"2.86093662070009"	"2.88479536394898"	"2.81424759573192"	"2.73239375982297"	"2.78390357927274"	"3.53045584358468"	"3.29928933408768"	"3.25066391946324"
"X98507_at"	"2.57518784492766"	"2.33445375115093"	"2"	"2.03742649794062"	"2"	"2"	"2"	"2.15836249209525"	"2"	"2"	"2"	"2.31806333496276"	"2.00860017176192"	"2.20139712432045"	"2.28555730900777"	"2"	"2"	"2"	"2.33445375115093"	"2"	"2"	"2"	"2.29003461136252"	"2.60745502321467"	"2"	"2"	"2.22010808804006"	"2"	"2.06818586174616"	"2"	"2"	"2"	"2.34635297445064"	"2.03342375548695"
"X98743_at"	"2.74036268949424"	"2.74036268949424"	"2.82412583391655"	"2.7419390777292"	"3.01283722470517"	"3.09516935143176"	"2.7481880270062"	"2.57287160220048"	"2.5854607295085"	"2.67577834167409"	"2.57518784492766"	"2.31806333496276"	"2.97863694838447"	"2.95712819767681"	"3.01577875638904"	"3.09236969962912"	"2.87448181769947"	"2.69983772586725"	"2.89927318731760"	"2.54777470538782"	"2.55870857053317"	"3.14082218010931"	"2.71264970162721"	"2.73957234445009"	"2.66651798055488"	"2.42651126136458"	"2.75204844781944"	"2.63948648926859"	"2.75050839485135"	"2.72835378202123"	"2.80345711564841"	"3.0111473607758"	"2.97220283837906"	"2.90471554527868"
"X98801_at"	"2.98452731334379"	"3.12057393120585"	"2.77959649125782"	"2.82736927305383"	"2.90036712865647"	"3.00732095292274"	"2.81756536955978"	"2.71264970162721"	"2.78746047451842"	"2.86746748785905"	"2.55509444857832"	"2.55266821611219"	"2.86033800657099"	"3.05153839051533"	"2.89872518158949"	"2.9304395947667"	"2.80140371001735"	"2.92992956008459"	"2.90471554527868"	"2.76863810124761"	"2.61384182187607"	"3.05037975626146"	"2.74115159885179"	"2.94299959336604"	"2.93901977644867"	"2.81291335664286"	"2.98136550907854"	"2.68304703823885"	"2.90848501887865"	"2.80685802951882"	"2.64246452024212"	"3.10346162209470"	"3.20384846374623"	"3.02160271602824"
"X99076_rna1_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3.03502928220237"	"2"	"2"	"2"	"2"	"2"	"2"	"2.54900326202579"	"2"	"2"
"X99101_at"	"2.59988307207369"	"2.58994960132571"	"2.7041505168398"	"2.59328606702046"	"2.65705585285710"	"2.66086547800387"	"2.35793484700045"	"2.83821922190763"	"2.33445375115093"	"2.35218251811136"	"2.36361197989214"	"2.25285303097989"	"2.38916608436453"	"2.58092497567562"	"2.35602585719312"	"2.13672056715641"	"2.64048143697042"	"2.4456042032736"	"2.7160033436348"	"2.47275644931721"	"2.55750720190566"	"2.73078227566639"	"2.5705429398819"	"2.39269695325967"	"2.54032947479087"	"2.1846914308176"	"2.36361197989214"	"2.46389298898591"	"2.24797326636181"	"2.57518784492766"	"2.44715803134222"	"2.68663626926229"	"3.03622954408629"	"2.65030752313194"
"X99140_at"	"2.02530586526477"	"2.61066016308988"	"2.71683772329952"	"2"	"2.72997428569956"	"2.61278385671974"	"2"	"2.47712125471966"	"2.16435285578444"	"2.24797326636181"	"2"	"2.39619934709574"	"2.67851837904011"	"2.8394780473742"	"2.69460519893357"	"2.79518458968242"	"2.6414741105041"	"2"	"2.76863810124761"	"2.55388302664387"	"2"	"2.09342168516224"	"2.77597433112937"	"2.33845649360460"	"2"	"2"	"2.82801506422398"	"2"	"2.82282164530310"	"2.37106786227174"	"2"	"2"	"2.67851837904011"	"2.68841982200271"
"X99141_at"	"2.56110138364906"	"2.38021124171161"	"2.48287358360875"	"2.72181061521255"	"2.52374646681156"	"2.92890769024395"	"2.37474834601010"	"2.29885307640971"	"2.52113808370404"	"2.67024585307412"	"2.52374646681156"	"2.13353890837022"	"2.48572142648158"	"2.56229286445647"	"2.54282542695918"	"2.48995847942483"	"2.42651126136458"	"2.22788670461367"	"2.37839790094814"	"2.53781909507327"	"2.43775056282039"	"2.63144376901317"	"2.62531245096167"	"2.50920252233110"	"2.67851837904011"	"2.69810054562339"	"2.61066016308988"	"2.34635297445064"	"2.79169064902012"	"2.64443858946784"	"2"	"2.60852603357719"	"2.85125834871908"	"2.44715803134222"
"X99142_at"	"2.98989456371877"	"2"	"2.86569605991607"	"2.51188336097887"	"2.78887511577542"	"3.07736790528416"	"2.09691001300806"	"2.26007138798507"	"2.50242711998443"	"2.50379068305718"	"2.44404479591808"	"2"	"2.69635638873333"	"2.82020145948564"	"2.72427586960079"	"2.73798732633343"	"2.86569605991607"	"2.87563993700417"	"2.89927318731760"	"2.68574173860226"	"2.40140054078154"	"2.90794852161227"	"2.8055008581584"	"2.71432975974523"	"2.54777470538782"	"2.58092497567562"	"3.04727486738418"	"2.52762990087134"	"2.92685670894969"	"2.50242711998443"	"2"	"2.83695673705955"	"2.97589113640179"	"2.54032947479087"
"X99209_at"	"2.91803033678488"	"2.66651798055488"	"2.55990662503611"	"2.69460519893357"	"3.25527250510331"	"2.78675142214556"	"2.93094903116752"	"2.93801909747621"	"2.77451696572855"	"2.88138465677057"	"3.03782475058834"	"2.74663419893758"	"2.96473092105363"	"2.9216864754836"	"2.80821097292422"	"3.23754373814287"	"2.71850168886727"	"2.64443858946784"	"2.73239375982297"	"3.11859536522376"	"3.03662889536216"	"2.57287160220048"	"2.68663626926229"	"2.51188336097887"	"2.9304395947667"	"2.29225607135648"	"2.0899051114394"	"2.88592633980143"	"2.95999483832842"	"2"	"2.81557774832427"	"2.85672889038288"	"3.10687054447865"	"3.02160271602824"
