""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"
"L05624_s_at"	"2"	"2"	"2.31386722036915"	"2.82216807936802"	"2.52244423350632"	"2"	"2.19312459835446"	"2"	"2.11058971029925"	"2"	"2"	"2"	"2"	"2.09691001300806"	"2.15228834438306"	"2.23552844690755"	"2.07188200730613"	"2"	"2"	"2"	"2"	"2.17897694729317"	"2.30319605742049"	"2"	"2"	"2"	"2"	"2"	"2"	"2.34635297445064"	"2.46089784275655"	"2.40312052117582"	"2.55750720190566"	"2"	"2.10380372095596"	"2"	"2.21748394421391"	"2.45178643552429"
"Z31560_s_at"	"2.58092497567562"	"2.31175386105575"	"2.38916608436453"	"2.39269695325967"	"2.32633586092875"	"2.26245108973043"	"2.47712125471966"	"2.15228834438306"	"2.33243845991561"	"2.32633586092875"	"2.24303804868629"	"2.17609125905568"	"2.17026171539496"	"2.35793484700045"	"2.56702636615906"	"2.46089784275655"	"2.65609820201283"	"2.29885307640971"	"2.16136800223497"	"2.46982201597816"	"2.5327543789925"	"2.1846914308176"	"2.37474834601010"	"2.69108149212297"	"2.27875360095283"	"2.59659709562646"	"2.61172330800734"	"2.50650503240487"	"2.48713837547719"	"2.66651798055488"	"2.31806333496276"	"2.70329137811866"	"2.45331834004704"	"2.26245108973043"	"2.41830129131975"	"2.25527250510331"	"2.62940959910272"	"2.79518458968242"
"S57212_s_at"	"3.50487845941022"	"2.59328606702046"	"2.97589113640179"	"3.35525990552738"	"2.97909290063833"	"2.76789761601809"	"3.03422726077055"	"3.10105935490812"	"2.96801571399364"	"2.64542226934909"	"2.78958071216443"	"2.83314711191279"	"3.13225968953104"	"2.55509444857832"	"3.39040515648008"	"3.04296907339318"	"3.21984638602436"	"3.0618293072947"	"2.99651167215418"	"2.91434315711944"	"2.29446622616159"	"3.14860265480609"	"2.73319726510657"	"3.21748394421391"	"2.97405090279288"	"3.14019367857863"	"2.94939000664491"	"2.87273882747267"	"2.8234742291703"	"2.94792361983173"	"2.77158748088126"	"2.72098574415374"	"2.88081359228079"	"2.56584781867352"	"2.73719264270474"	"2.69897000433602"	"3.21378329933530"	"3.07591176148278"
"L09209_s_at"	"3.10856502373283"	"2.73239375982297"	"2.37291200297011"	"2.89542254603941"	"2.98587535730839"	"2.56584781867352"	"2.53655844257153"	"2"	"2.49136169383427"	"2.41497334797082"	"2.32221929473392"	"2.16435285578444"	"2.91645394854993"	"2.71011736511182"	"2.64345267648619"	"2"	"3.57460994134019"	"2.23804610312880"	"2.42324587393681"	"2.95279244304409"	"2.54032947479087"	"2.41161970596323"	"2.49276038902684"	"2.77305469336426"	"2.01703333929878"	"2.86981820797933"	"2"	"3.07627625540422"	"3.09447112864164"	"3.76447502743441"	"3.46686762035411"	"3.02530586526477"	"3.13193929521042"	"3.34615730223201"	"3.66341821225268"	"3.00732095292274"	"3.34478512263266"	"3.62304243424638"
"L10333_s_at"	"2.28330122870355"	"2.04139268515823"	"2.35793484700045"	"2.25767857486918"	"2"	"2.21748394421391"	"2.32221929473392"	"2.45788189673399"	"2.52244423350632"	"2.03742649794062"	"2.19865708695442"	"2.10037054511756"	"2.0899051114394"	"2.20139712432045"	"2.20682587603185"	"2.23044892137827"	"2.64345267648619"	"2.06069784035361"	"2.21218760440396"	"2.17609125905568"	"2"	"2.29225607135648"	"2.20139712432045"	"2.01703333929878"	"2.39445168082622"	"2.00432137378264"	"2"	"2.13672056715641"	"2.14921911265538"	"2"	"2.11727129565576"	"2.27415784926368"	"2.12385164096709"	"2"	"2.32221929473392"	"2.20411998265592"	"2.25767857486918"	"2.48144262850230"
"L10338_s_at"	"2.85430604180108"	"2.68484536164441"	"2.95375969173323"	"2.94596070357757"	"2.66275783168157"	"2.74350976472843"	"2.87040390527903"	"2.96331551138611"	"2.83122969386706"	"2.56466606425209"	"2.65705585285710"	"2.8208579894397"	"2.91750550955255"	"2.81224469680037"	"2.67942789661212"	"2.86391737695786"	"2.91487181754005"	"2.51982799377572"	"2.75204844781944"	"2.65896484266444"	"2.63748972951251"	"2.90848501887865"	"2.7419390777292"	"2.82930377283102"	"2.8998205024271"	"2.78675142214556"	"2.82672252016899"	"2.89376176205794"	"2.89542254603941"	"2.72181061521255"	"2.65705585285710"	"2.79726754083072"	"2.81157500587059"	"2.44247976906445"	"2.73719264270474"	"2.63042787502502"	"2.79795964373720"	"2.89542254603941"
"X70940_s_at"	"3.17026171539496"	"3.04060234011407"	"3.23477029516092"	"2.23552844690755"	"2.19865708695442"	"2.85491302230786"	"2.99607365448528"	"3.05076631123304"	"3.14019367857863"	"2.94349451590610"	"2.55022835305509"	"2.38381536598043"	"2.78175537465247"	"2.63548374681491"	"2.68841982200271"	"2.79448804665917"	"3.30856441356124"	"2.47129171105894"	"2"	"2.69019608002851"	"2"	"2.84509804001426"	"2.29885307640971"	"2.56937390961505"	"2.35983548233989"	"2.45024910831936"	"3.26481782300954"	"2.33243845991561"	"2"	"3.15228834438306"	"2.92012332629072"	"2"	"2"	"2.36921585741014"	"3.24723654950676"	"2.73078227566639"	"2.83758843823551"	"3.23477029516092"
"L10615_s_at"	"3.30813737863804"	"2.94792361983173"	"3.28690535297237"	"3.26717172840301"	"3.00389116623691"	"3.13735411137073"	"3.25863728272408"	"3.15167623084705"	"3.15926633109349"	"3.05115252244738"	"3.13225968953104"	"2.96284268120124"	"2.98136550907854"	"3.0111473607758"	"2.98989456371877"	"3.15136985024746"	"3.2973227142053"	"2.99782308074573"	"3.02816441942447"	"3.12678057701201"	"2.70070371714502"	"2.96378782734556"	"3.13097669160562"	"3.07298474462793"	"2.99211148778695"	"3.00346053210951"	"3.32139127831169"	"3.28216877830464"	"3.19728055812562"	"3.3142886609475"	"3.18241465243455"	"3.12352498094273"	"3.22968184231768"	"2.8733206018154"	"3.21005084987514"	"3.23299611039215"	"3.28712962071911"	"3.10037054511756"
"U89922_s_at"	"4.02645154573824"	"3.69923050288341"	"3.4295908022233"	"2"	"2"	"3.10174707394637"	"2"	"2"	"3.95322797155985"	"2.68484536164441"	"3.27392678010053"	"2.31806333496276"	"2.50920252233110"	"3.78597012513201"	"3.16702179579026"	"2.99869515831166"	"3.54045461367141"	"2.54777470538782"	"2.65030752313194"	"2"	"2"	"2"	"2.20682587603185"	"2"	"2.90363251608424"	"4.01085095737392"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.04921802267018"	"2.98497712641549"	"2"
"L15189_s_at"	"2.74973631556906"	"2.73878055848437"	"2.73719264270474"	"2.53907609879278"	"2.74741180788642"	"2.49276038902684"	"2.55870857053317"	"2.56229286445647"	"2.88366143515362"	"2.67577834167409"	"3.02284061087653"	"2.48713837547719"	"2.63447727016073"	"2.80208925788173"	"2.76417613239033"	"2.7041505168398"	"2.81358098856819"	"2.48287358360875"	"2.82672252016899"	"2.79518458968242"	"2.60422605308447"	"2.53781909507327"	"2.73798732633343"	"2.73957234445009"	"2.62940959910272"	"2.56466606425209"	"2.71011736511182"	"2.87794695162919"	"2.6159500516564"	"2.80002935924413"	"2.88252453795488"	"2.76715586608218"	"3.001733712809"	"2.72835378202123"	"2.82151352840477"	"2.65991620006985"	"2.60745502321467"	"2.92992956008459"
"L12060_s_at"	"2.07554696139253"	"2"	"2"	"2"	"2"	"2"	"2.2405492482826"	"2"	"2"	"2.38381536598043"	"2"	"2"	"2.15836249209525"	"2.13353890837022"	"2"	"2.10037054511756"	"2.27415784926368"	"2.2405492482826"	"2"	"2.05690485133647"	"2"	"2"	"2.16435285578444"	"2"	"2.16435285578444"	"2.13033376849501"	"2.42324587393681"	"2.20682587603185"	"2"	"2.31806333496276"	"2"	"2.49415459401844"	"2.32633586092875"	"2"	"2.19033169817029"	"2"	"2.12057393120585"	"2.30535136944662"
"L12711_s_at"	"3.2771506139638"	"3.33385014510255"	"3.12090281761453"	"2.98407703390283"	"3.35812528527665"	"3.17868923977559"	"2.51188336097887"	"3.07151380509509"	"3.53478735862949"	"3.51121470113639"	"3.51930284923543"	"3.16554107672237"	"3.10551018476997"	"3.26434550705009"	"3.14519640611418"	"3.43870053290074"	"3.53819657834945"	"3.18298496700358"	"3.36772854608698"	"3.81103850860422"	"2"	"2.94349451590610"	"2.88024177589548"	"3.27989498001164"	"3.00603795499732"	"3.51679970408162"	"2.93601079571521"	"2.96378782734556"	"2.90579588036787"	"3.7757560378441"	"3.25791845031406"	"3.02160271602824"	"3.35044185653506"	"3.40500466505037"	"3.68975269613916"	"3.29490691060519"	"3.43408963841789"	"3.52788756595270"
"L13939_s_at"	"3.27160930137883"	"3.08813608870055"	"3.13257984765974"	"2.95133751879592"	"3.04727486738418"	"3.08493357493672"	"3.18864729599972"	"3.46493642912173"	"3.15654915133178"	"2.87852179550121"	"2.99343623049761"	"3.20897851727625"	"3.13353890837022"	"3.19145101446490"	"3.19451434188247"	"3.05153839051533"	"3.35295391171009"	"2.88252453795488"	"3.42390091852842"	"3.81683763090204"	"2.53655844257153"	"3.13767053723676"	"2.61489721603313"	"3.08170727009735"	"3.24993175663420"	"3.29003461136252"	"2.97081161087252"	"2.94694327069783"	"2.75891189239797"	"3.38578495884334"	"3.37106786227174"	"3.16554107672237"	"3.23095955574857"	"2.78816837114117"	"3.25887662937213"	"3.15014216184856"	"3.37493155397819"	"3.41380251676935"
"X67235_s_at"	"2.88705437805096"	"2.4983105537896"	"2"	"2.36361197989214"	"2.6170003411209"	"2"	"2.31806333496276"	"2.47129171105894"	"2"	"2"	"2"	"2.20411998265592"	"2.68574173860226"	"2.17897694729317"	"2.88479536394898"	"2.61278385671974"	"3.13417710757677"	"2.32428245529769"	"2.35218251811136"	"3.35850591149023"	"2.37291200297011"	"2.40140054078154"	"2"	"2.70500795933334"	"3.12254352406875"	"2.89817648349768"	"2.24551266781415"	"2.75587485567249"	"2.55388302664387"	"2.48995847942483"	"2.36361197989214"	"2.58994960132571"	"2.50242711998443"	"2.73798732633343"	"2.38021124171161"	"2.38916608436453"	"2.56466606425209"	"2.47567118832443"
"U33838_s_at"	"2.49415459401844"	"2.37839790094814"	"2.12385164096709"	"2.43136376415899"	"2.6232492903979"	"2.17318626841227"	"2.07554696139253"	"2"	"2.46686762035411"	"2"	"2.49692964807321"	"2.23804610312880"	"2.56584781867352"	"2.30319605742049"	"2.71432975974523"	"2.08278537031645"	"2.61384182187607"	"2.32221929473392"	"2.26717172840301"	"2.63548374681491"	"2.27415784926368"	"2.52374646681156"	"2.02530586526477"	"2.52374646681156"	"2"	"2.38381536598043"	"2.17609125905568"	"2.56466606425209"	"2"	"2.38021124171161"	"2.63548374681491"	"2.70671778233676"	"2.72263392253381"	"2.39619934709574"	"2.44247976906445"	"2.41161970596323"	"2.69460519893357"	"2.80955971463527"
"Z22951_rna1_s_at"	"3.03100428136354"	"3.12450422483428"	"3.0565237240791"	"3.26528962586083"	"2.80617997398389"	"2.76789761601809"	"2.95036485437612"	"3.03059972196595"	"3.03582982525283"	"2.64048143697042"	"2.8998205024271"	"2.84385542262316"	"3.12710479836481"	"2.8819549713396"	"3.10890312766731"	"3.08350261983027"	"3.29181268746712"	"2.97680833733807"	"2.86272752831797"	"3.22427401429426"	"2.53529412004277"	"3.03901732199741"	"2.7419390777292"	"3.05499586152914"	"3.11226976841727"	"2.96331551138611"	"2.99166900737995"	"2.86451108105839"	"2.7427251313047"	"3.27230584440209"	"3.18639121569549"	"3.13449585583467"	"3.24029958200271"	"2.82930377283102"	"3.13513265137677"	"2.82736927305383"	"3.26528962586083"	"3.40534636017571"
"L19493_s_at"	"2.8055008581584"	"2.61172330800734"	"2.75587485567249"	"2.60959440922522"	"2.37657695705651"	"2.51454775266029"	"2.63346845557959"	"2.48287358360875"	"2.64933485871214"	"2.42488163663107"	"2.39619934709574"	"2.26007138798507"	"2.69372694892365"	"2.55144999797288"	"2.67209785793572"	"2.71683772329952"	"3.00043407747932"	"2.39619934709574"	"2.52244423350632"	"2.88930170250631"	"2.51454775266029"	"2.20411998265592"	"2.5854607295085"	"2.41329976408125"	"2.34635297445064"	"2.21748394421391"	"2.65609820201283"	"2.60959440922522"	"2.47421626407626"	"2.59549622182557"	"2.55266821611219"	"2.54654266347813"	"2.48000694295715"	"2.29003461136252"	"2.51321760006794"	"2.3654879848909"	"2.57287160220048"	"2.75281643118827"
"U11875_s_at"	"2.49136169383427"	"2.14612803567824"	"2.04139268515823"	"2.14612803567824"	"2.21748394421391"	"2"	"2"	"2.18184358794477"	"2.20139712432045"	"2.07918124604762"	"2"	"2.16435285578444"	"2.23044892137827"	"2.2405492482826"	"2.27415784926368"	"2.10720996964787"	"2.78816837114117"	"2.37106786227174"	"2"	"2.05307844348342"	"2"	"2.27415784926368"	"2.40483371661994"	"2.35024801833416"	"2.49276038902684"	"2.33645973384853"	"2.45178643552429"	"2.52374646681156"	"2.35793484700045"	"2.06818586174616"	"2.38201704257487"	"2.07554696139253"	"2.3096301674259"	"2"	"2.46686762035411"	"2.24303804868629"	"2.35024801833416"	"2.47712125471966"
"X64624_s_at"	"2.86332286012046"	"2.11727129565576"	"2"	"2"	"2"	"2.01283722470517"	"2"	"2.83442070368153"	"2.35218251811136"	"2"	"2"	"2"	"3.18808437371494"	"2"	"2"	"2"	"2.41497334797082"	"2.17318626841227"	"3.09795107099415"	"2.54032947479087"	"2.00860017176192"	"2"	"2"	"2"	"2.14921911265538"	"3.03019478535675"	"2.51587384371168"	"2"	"2.95133751879592"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
"U59632_s_at"	"2.46686762035411"	"2.58092497567562"	"2.5705429398819"	"2.38738982633873"	"2.60852603357719"	"2"	"2.12710479836481"	"2"	"2.41995574848976"	"2.38201704257487"	"2.4983105537896"	"2.14612803567824"	"2.36735592102602"	"2.50650503240487"	"2.5910646070265"	"2.72181061521255"	"2.81954393554187"	"2.44090908206522"	"2.29885307640971"	"2.67669360962487"	"2"	"2.23552844690755"	"2.48144262850230"	"2.61909333062674"	"2.59328606702046"	"2.52891670027765"	"2.35793484700045"	"2.91592721169712"	"2.56820172406700"	"2.55750720190566"	"2.74507479158206"	"2.81424759573192"	"2.76192783842053"	"2.47856649559384"	"2.65705585285710"	"2.33243845991561"	"2.53655844257153"	"2.50785587169583"
"S75213_s_at"	"2.97589113640179"	"2.9804578922761"	"3.17084820364331"	"3.02077548819356"	"2.82412583391655"	"3.02857125269254"	"2.95904139232109"	"3.15806079393661"	"3.13033376849501"	"2.79169064902012"	"2.95424250943932"	"2.87966920563205"	"2.79309160017658"	"2.86033800657099"	"2.66275783168157"	"2.88705437805096"	"3.11494441571258"	"2.82151352840477"	"2.72263392253381"	"2.76937732607614"	"2.80277372529198"	"2.94051648493257"	"2.97818051693741"	"2.96378782734556"	"3.03662889536216"	"2.90525604874845"	"3.05994188806195"	"3.08493357493672"	"2.93348728784871"	"3.14457420760962"	"3.16731733474818"	"3.07224989761351"	"3.10957854690439"	"2.80617997398389"	"3.07151380509509"	"3.04178731897175"	"3.01828430842653"	"3.27276958655176"
"L23333_s_at"	"2.88986172125819"	"2.92272545799326"	"2.80955971463527"	"2.50785587169583"	"2.88479536394898"	"2.11727129565576"	"3.02653326452330"	"2.63144376901317"	"3.23653726148869"	"2.62013605497376"	"3.03542973818455"	"2.61384182187607"	"2.84010609445676"	"3.17318626841227"	"2.70842090013471"	"2.63848925695464"	"2.8055008581584"	"2.87215627274829"	"3.05728564441821"	"2.69372694892365"	"2"	"2.69810054562339"	"2.79934054945358"	"2.97497199429807"	"2.91907809237607"	"2.8208579894397"	"2.22271647114758"	"2.85973856619715"	"3.05918461763137"	"3.17347764345299"	"2.73878055848437"	"3.24551266781415"	"3.05499586152914"	"2.42651126136458"	"2.95999483832842"	"2.77305469336426"	"2.90145832139611"	"3.12936759572299"
"M27394_s_at"	"2.38916608436453"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.01703333929878"	"2"	"2.06069784035361"	"3.36342393291718"	"2"	"3.12254352406875"	"3.52491514753987"	"2"	"2"	"2"	"2"	"2"	"2"	"2.65417654187796"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
"M60974_s_at"	"2.64443858946784"	"3.06483221973857"	"2.30749603791321"	"2.34242268082221"	"2.32014628611105"	"2.42160392686983"	"2.14921911265538"	"2.68752896121463"	"2.76715586608218"	"2.47712125471966"	"2.54157924394658"	"2.22788670461367"	"2.01283722470517"	"2.50514997831991"	"2.39093510710338"	"2.29446622616159"	"2.70243053644553"	"2.25285303097989"	"2.82542611776782"	"3.26410915630581"	"2.87909587950007"	"2.45178643552429"	"2.2405492482826"	"2.06445798922692"	"2.51454775266029"	"2.68304703823885"	"2.22530928172586"	"2.32837960343874"	"2.52374646681156"	"2.54654266347813"	"3.10890312766731"	"3.00346053210951"	"3.09342168516224"	"2.59769518592551"	"2.53655844257153"	"2.60314437262018"	"2.41995574848976"	"2.90363251608424"
"L24774_s_at"	"2.38381536598043"	"2.36921585741014"	"2.51454775266029"	"2.64443858946784"	"2.61804809671209"	"2.40993312333129"	"2.75127910398334"	"2"	"2.52762990087134"	"2.45024910831936"	"2.45484486000851"	"2"	"2.32633586092875"	"2.32221929473392"	"2.89431606268444"	"2.03342375548695"	"2.52762990087134"	"2.71096311899528"	"2.46834733041216"	"2.34242268082221"	"2.69372694892365"	"2"	"2.47129171105894"	"2"	"2"	"2.34044411484012"	"2.36735592102602"	"2"	"2.20682587603185"	"2.66086547800387"	"2.61066016308988"	"2.55750720190566"	"2.7701152947871"	"2.30535136944662"	"2.58092497567562"	"2.70243053644553"	"2.81557774832427"	"2.54777470538782"
"L25931_s_at"	"3.00216606175651"	"2.72835378202123"	"2.94497590841205"	"2.91487181754005"	"2.76417613239033"	"2.65224634100332"	"2.84447717574568"	"2.93094903116752"	"3.19395897801919"	"2.73957234445009"	"3.01703333929878"	"2.13033376849501"	"3.22968184231768"	"3.13257984765974"	"2.98227123303957"	"3.01199311465926"	"3.545059584694"	"2.7427251313047"	"2.93449845124357"	"3.223236273103"	"2.66086547800387"	"2.77959649125782"	"2.76566855475901"	"2.74429298312268"	"2.46686762035411"	"2.71850168886727"	"2.48855071650044"	"2.33445375115093"	"2.28780172993023"	"2.40654018043396"	"2.44404479591808"	"2.74896286125616"	"2.62428209583567"	"2.63042787502502"	"2.30535136944662"	"2.06445798922692"	"2.35793484700045"	"2.73559889969818"
"U35005_s_at"	"2.55266821611219"	"2.48144262850230"	"2.69983772586725"	"2.60205999132796"	"2"	"2.25285303097989"	"2.49136169383427"	"2.66931688056611"	"2.36735592102602"	"2.23804610312880"	"2.22271647114758"	"2.13353890837022"	"2.47856649559384"	"2.35983548233989"	"2.43775056282039"	"2.11727129565576"	"2.58206336291171"	"2.36361197989214"	"2.18752072083646"	"2.56229286445647"	"2.31597034545692"	"2.60638136511061"	"2.54032947479087"	"2.21218760440396"	"2.46686762035411"	"2.29446622616159"	"2.63346845557959"	"2.47856649559384"	"2.51982799377572"	"2.45788189673399"	"2.69722934275972"	"2.72181061521255"	"2.58319877396862"	"2.29666519026153"	"2.3096301674259"	"2.43136376415899"	"2.41497334797082"	"2.60097289568675"
"S69265_s_at"	"2.9304395947667"	"2.63948648926859"	"2.96754797621886"	"2.81756536955978"	"2.52891670027765"	"2.72672720902657"	"2.80002935924413"	"2.63748972951251"	"2.55990662503611"	"2.72835378202123"	"2.3654879848909"	"2.25767857486918"	"2.65127801399814"	"2.08635983067475"	"2.67760695272049"	"2.87966920563205"	"3.20844135643857"	"2.6954816764902"	"2.54654266347813"	"2.75739602879302"	"2.38381536598043"	"2.70243053644553"	"2.54530711646582"	"2.73639650227664"	"2.60205999132796"	"2.75966784468963"	"2.90091306773767"	"2.95327633666730"	"2.75358305889291"	"2.38021124171161"	"2.72835378202123"	"2.89872518158949"	"2.88930170250631"	"2.30535136944662"	"2.53019969820308"	"2.69722934275972"	"2.84695532501982"	"3.08278537031645"
"M96995_s_at"	"3.07445071895459"	"3.07809415040641"	"3.07990446766672"	"3.19506899646859"	"3.10414555055401"	"3.1078880251828"	"3.11793383503964"	"3.00774777800074"	"3.20112389720738"	"2.71516735784846"	"3.00043407747932"	"2.86569605991607"	"3.04453976039241"	"3.02938377768521"	"3.28194193344082"	"3.22737244228964"	"3.35564305022087"	"3.09725730969342"	"2.75358305889291"	"3.20248831706009"	"2.70156798505593"	"2.76937732607614"	"2.8561244442423"	"3.15503222879097"	"2.88081359228079"	"3.05076631123304"	"2"	"3.08600370561838"	"3.01535975540921"	"3.39689644914252"	"3.12872228433843"	"3.05576046468773"	"3.14550717140966"	"2.98407703390283"	"2.69635638873333"	"3.31931430409051"	"3.16879202031418"	"3.2674064187529"
"S77893_s_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.05690485133647"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.18752072083646"	"2"	"2"	"2"	"2"	"2.41664050733828"	"2"	"2"	"2"	"2.71683772329952"	"2"	"3.32448823330766"	"3.13767053723676"	"2"	"3.3911116137028"	"2.40312052117582"	"2"	"2"	"2"
"L32831_s_at"	"3.09691001300806"	"3.10071508657308"	"3.15442397311465"	"3.11594317693906"	"2.63848925695464"	"2.85308952985187"	"3.08242630086077"	"3.3932241163613"	"3.11327469246435"	"2.66931688056611"	"2.95664857920520"	"2.55870857053317"	"2.67760695272049"	"2.90848501887865"	"2.6170003411209"	"2.97589113640179"	"3.24427712080184"	"2.90200289135073"	"3.18639121569549"	"2.93851972517649"	"2.40993312333129"	"2.89927318731760"	"3.00216606175651"	"2.8318697742805"	"2.7701152947871"	"2.99166900737995"	"3.05994188806195"	"2.91803033678488"	"3.28891960566173"	"3.06408343596360"	"3.14207646107328"	"3.24846371755103"	"3.16820274684263"	"3.10346162209470"	"2.99956548822598"	"2.81157500587059"	"3.15926633109349"	"3.21085336531489"
"S75578_s_at"	"2.63748972951251"	"2.4345689040342"	"2.68574173860226"	"2.50650503240487"	"2.10037054511756"	"2"	"2.70500795933334"	"2.82412583391655"	"2.68033551341456"	"2.36735592102602"	"2.55630250076729"	"2"	"2.00432137378264"	"2.31386722036915"	"2.33243845991561"	"2.36921585741014"	"2.62117628177504"	"2.31386722036915"	"2.25767857486918"	"2.22271647114758"	"2.44870631990508"	"2"	"2.62013605497376"	"2.60852603357719"	"2.5910646070265"	"2.47712125471966"	"2.62736585659273"	"2.60852603357719"	"2.57634135020579"	"2.65896484266444"	"2"	"2.71850168886727"	"2.55144999797288"	"2"	"2.45024910831936"	"2"	"2.58206336291171"	"2.70842090013471"
